Node_name	k	Bias	EF	UF	CF	EUF	ECF	UCF	EUCF	NCF	RoF	PMID	BF_as_integer	Chain	Chain_1	Chain_U
PIP3	2	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
PDK	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
DAG	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
PKCTH	3	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
RAC1	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
AKT	3	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
CBLB	1	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
RAS	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
PMCA	1	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
IP3	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
CALN	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
RAF	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
MEK	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
MAP3K11	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
MAP2K4	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
MKK3	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
HPK1	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
mATP_ADP	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
cATP_ADP	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
AMP_ATP	2	1	True	True	True	True	True	True	True	True	True	31841528	8	False	True	True
TORC1	3	3	True	True	True	True	True	True	True	True	True	31841528	42	False	True	True
TORC2	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
SGK	2	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
LKB	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
AMPK	4	7	True	True	True	True	True	True	True	True	True	31841528	10922	False	True	True
CAMK2	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
IKK	3	7	True	True	True	True	True	True	True	True	True	31841528	127	False	True	True
IkB	1	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
CPT1	1	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
PYR	2	1	True	True	True	True	True	True	True	True	True	31841528	4	True	True	True
AcetylCoA	3	3	True	True	True	True	True	True	True	True	True	31841528	76	False	True	True
GLUT1	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
GLYCOLYSIS	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
FAO	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
FAS	2	1	True	True	True	True	True	True	True	True	True	31841528	2	True	True	True
GLUTAMINOLYSIS	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
PPP	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
P38	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
ERK	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
FOS	2	3	True	True	True	True	True	True	True	True	True	31841528	7	False	True	True
JNK	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
HIF1A	2	3	True	True	True	True	True	True	True	True	True	31841528	11	True	True	True
cMYC	2	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
FOXO	3	1	True	True	True	True	True	True	True	True	True	31841528	32	False	True	True
AP1	2	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
NFAT	1	1	True	True	True	True	True	True	True	True	True	31841528	1	True	True	True
IL2	3	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
CD69	2	1	True	True	True	True	True	True	True	True	True	31841528	1	True	False	True
QUIESCENCE	5	1	True	True	True	True	True	True	True	True	True	31841528	8388608	False	True	True
ACTIVATION	9	1	True	True	True	True	True	True	True	True	True	31841528	87112285931760246646623899502532662132736	False	False	False
ANERGY	4	1	True	True	True	True	True	True	True	True	True	31841528	128	False	True	True
AKT	1	1	True	True	True	True	True	True	True	True	True	26238783	1	True	True	True
CyclinD1	4	3	True	True	True	True	True	True	True	True	True	26238783	16576	False	True	True
EGFR	4	3	True	True	True	True	True	True	True	True	True	26238783	2184	False	True	True
FGFR3	3	1	True	True	True	True	True	True	True	True	True	26238783	64	False	True	True
GRB2	4	9	True	True	True	True	True	True	True	True	True	26238783	20239	False	True	True
PI3K	3	1	True	True	True	True	True	True	True	True	True	26238783	16	True	False	True
PTEN	1	1	True	True	True	True	True	True	True	True	True	26238783	1	True	True	True
Proliferation	2	3	True	True	True	True	True	True	True	True	True	26238783	7	False	True	True
RAS	3	7	True	True	True	True	True	True	True	True	True	26238783	127	False	True	True
RB1	4	1	True	True	True	True	True	True	True	True	True	26238783	32768	False	True	True
RBL2	2	1	True	True	True	True	True	True	True	True	True	26238783	8	False	True	True
SPRY	1	1	True	True	True	True	True	True	True	True	True	26238783	1	True	True	True
p16INK4a	2	1	True	True	True	True	True	True	True	True	True	26238783	4	True	True	True
p21CIP	4	3	True	True	True	True	True	True	True	True	True	26238783	10752	False	True	True
CD28	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
GATA3	3	3	True	True	True	True	True	True	True	True	True	20824124	76	False	True	True
IFNBR	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
IFNG	7	5	True	True	True	True	True	True	True	True	True	20824124	1547425049178782937745719296	False	False	False
IFNGR	4	3	True	True	True	True	True	True	True	True	True	20824124	259	False	False	False
IKB	1	1	True	True	True	True	True	True	True	True	True	20824124	2	True	True	True
IL10	4	3	True	True	True	True	True	True	True	True	True	20824124	261	False	False	False
IL10R	4	3	True	True	True	True	True	True	True	True	True	20824124	273	False	False	False
IL12RB2	1	1	True	True	True	True	True	True	True	True	True	20824124	2	True	True	True
IL21	3	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
IL21R	4	3	True	True	True	True	True	True	True	True	True	20824124	21	False	False	False
IL23	3	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
IL27R	3	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
IL4	7	3	True	True	True	True	True	True	True	True	True	20824124	325786204258654956202244909826048	False	False	False
IL6R	3	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
IRF1	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
NFAT	2	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
NFKB	2	1	True	True	True	True	True	True	True	True	True	20824124	8	False	True	True
RORGT	3	4	True	True	False	True	True	True	True	False	False	20824124	23	False	False	False
RUNX3	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
SMAD3	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
STAT1	3	7	True	True	True	True	True	True	True	True	True	20824124	127	False	True	True
STAT3	5	31	True	True	True	True	True	True	True	True	True	20824124	2147483647	False	True	True
STAT4	2	1	True	True	True	True	True	True	True	True	True	20824124	2	True	True	True
TBET	3	3	True	True	True	True	True	True	True	True	True	20824124	42	False	True	True
TCR	1	1	True	True	True	True	True	True	True	True	True	20824124	1	True	True	True
TGFB	3	1	True	True	True	True	True	True	True	True	True	20824124	1	True	False	True
TGFBR	2	3	True	True	True	True	True	True	True	True	True	20824124	7	False	True	True
CcrM	3	1	True	True	True	True	True	True	True	True	True	28409298	32	False	True	True
CtrA	4	3	True	True	True	True	True	True	True	True	True	28409298	10752	False	True	True
DnaA	4	1	True	True	True	True	True	True	True	True	True	28409298	512	False	False	False
GcrA	2	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
SciP	2	1	True	True	True	True	True	True	True	True	True	28409298	4	True	True	True
CckA	1	1	True	True	True	True	True	True	True	True	True	28409298	1	True	True	True
ChpT	1	1	True	True	True	True	True	True	True	True	True	28409298	1	True	True	True
ClpXP_RcdA	1	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
CpdR	1	1	True	True	True	True	True	True	True	True	True	28409298	1	True	True	True
CtrAb	2	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
DivJ	2	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
DivK	2	1	True	True	True	True	True	True	True	True	True	28409298	4	True	True	True
DivL	1	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
PleC	1	1	True	True	True	True	True	True	True	True	True	28409298	2	True	True	True
Cdc25	3	4	True	True	False	True	True	True	True	False	False	18301750	43	False	False	False
Cdc2_Cdc13	3	1	True	True	True	True	True	True	True	True	True	18301750	128	False	True	True
Cdc2_Cdc13_A	5	1	True	True	True	True	True	True	True	True	True	18301750	32768	False	True	True
PP	1	1	True	True	True	True	True	True	True	True	True	18301750	1	True	True	True
Rum1	5	6	True	True	False	True	True	True	True	False	False	18301750	1087635520	False	False	False
SK	1	1	True	True	True	True	True	True	True	True	True	18301750	1	True	True	True
Slp1	1	1	True	True	True	True	True	True	True	True	True	18301750	1	True	True	True
Ste9	5	6	True	True	False	True	True	True	True	False	False	18301750	1896878080	False	False	False
Wee1_Mik1	3	4	True	True	False	True	True	True	True	False	False	18301750	77	False	False	False
Her6	2	1	True	True	True	True	True	True	True	True	True	22595676	8	False	True	True
HuC	2	1	True	True	True	True	True	True	True	True	True	22595676	8	False	True	True
N	1	1	True	True	True	True	True	True	True	True	True	22595676	1	True	True	True
P	2	3	True	True	True	True	True	True	True	True	True	22595676	7	False	True	True
Zic5	2	1	True	True	True	True	True	True	True	True	True	22595676	8	False	True	True
miR9	2	1	True	True	True	True	True	True	True	True	True	22595676	8	False	True	True
IL8	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
Erk	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
p38	4	9	True	True	True	True	True	True	True	True	True	22962472	22357	False	False	False
PKC	3	1	True	True	True	True	True	True	True	True	True	22962472	16	True	False	True
DAG	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Ca	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Cdc42_Rac1	3	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
Akt	2	1	True	True	True	True	True	True	True	True	True	22962472	2	True	True	True
DOCK180	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Ras	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
MMP1_10	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Plasmin	2	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
Mkk6	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
MLK3	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Elk1	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
JNK	3	5	True	True	True	True	True	True	True	True	True	22962472	87	False	False	False
EGFR	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
HBEGF	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
PI3K	3	5	True	True	True	True	True	True	True	True	True	22962472	87	False	False	False
Integrins	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
ECM	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
uPA	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
uPAR	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
PAK1	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Mkk3	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CDKN2A	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
ETS	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
IP3	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CCL20	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CRKL	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Grb2	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
MET	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Mekk7	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Mkk4	3	7	True	True	True	True	True	True	True	True	True	22962472	127	False	True	True
PAK2	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
PLC_g	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
Mekk1	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
ATF2	2	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
STAT3	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
C3G	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Mek	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
Raf	3	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
Fak	3	1	True	True	True	True	True	True	True	True	True	22962472	4	True	False	True
Rap1	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
PAK3	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CREB	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
RSK	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Shc	3	7	True	True	True	True	True	True	True	True	True	22962472	127	False	True	True
CTGF	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
cFOS	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CellMigration	4	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
PTGS2	3	5	True	True	True	True	True	True	True	True	True	22962472	31	False	False	False
CDKN1A	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
cMYC	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
AP1	2	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
cJUN	2	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
Mekk4	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
CDK2	3	3	True	True	True	True	True	True	True	True	True	22962472	84	True	False	True
CyclinD	2	3	True	True	True	True	True	True	True	True	True	22962472	7	False	True	True
SOS	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
EGR1	1	1	True	True	True	True	True	True	True	True	True	22962472	1	True	True	True
Proliferation	2	1	True	True	True	True	True	True	True	True	True	22962472	1	True	False	True
BCL6	2	1	True	True	True	True	True	True	True	True	True	26090929	4	True	True	True
FOXP3	3	3	True	True	True	True	True	True	True	True	True	26090929	112	False	True	True
GATA3	4	3	True	True	True	True	True	True	True	True	True	26090929	19456	False	True	True
RORGT	5	1	True	True	True	True	True	True	True	True	True	26090929	8388608	False	True	True
