nodename	pmid	model	k	BF as int	UF	EUF	EUCF	UCF	EF	ECF	NCF	Chain	Chain_1	bias	Chain-U
v_C_Met	35453680	202	3	32	True	True	True	True	True	True	True	False	True	1	True
v_Caspase3	35453680	202	3	50	True	True	True	True	True	True	True	True	False	3	True
v_Cdc25A	35453680	202	4	32768	True	True	True	True	True	True	True	False	True	1	True
v_E2F1	35453680	202	7	340194403378117545788682280714494742287	True	True	True	True	True	True	True	False	False	93	False
v_HDAC1	35453680	202	4	65516	True	True	True	True	True	True	True	False	False	13	False
v_Mdm2	35453680	202	4	53488	True	True	True	True	True	True	True	False	True	7	True
v_PUMA	35453680	202	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Proliferation	35453680	202	1	1	True	True	True	True	True	True	True	True	True	1	True
v_RB	35453680	202	2	8	True	True	True	True	True	True	True	False	True	1	True
v_Senescence	35453680	202	2	2	True	True	True	True	True	True	True	True	True	1	True
v_Sirt_1	35453680	202	4	36623	True	True	True	True	True	True	True	False	True	9	True
v_Wip1	35453680	202	2	2	True	True	True	True	True	True	True	True	True	1	True
v_YY1	35453680	202	3	14	True	True	True	True	True	True	True	True	False	3	True
v_c_Myc	35453680	202	6	12105862718200785408	True	True	True	True	True	True	True	False	False	15	False
v_lnc_XIST	35453680	202	4	3854	True	True	True	True	True	True	True	True	False	7	True
v_miR_16	35453680	202	5	1073790976	True	True	True	True	True	True	True	False	True	3	True
v_miR_34a	35453680	202	3	42	True	True	True	True	True	True	True	False	True	3	True
v_miR_449a	35453680	202	2	4	True	True	True	True	True	True	True	True	True	1	True
v_p21	35453680	202	7	340282366868119688466162878407092032853	True	True	True	True	True	True	True	False	False	95	False
v_p53	35453680	202	5	2147524608	True	True	True	True	True	True	True	False	True	3	True
v_p53_A	35453680	202	4	35328	True	True	True	True	True	True	True	False	True	3	True
v_p53_INP1	35453680	202	2	7	True	True	True	True	True	True	True	False	True	3	True
v_p53_K	35453680	202	4	168	True	True	True	True	True	True	True	False	False	3	False
v_AKT	35318393	203	4	57183	True	True	True	True	True	True	True	False	True	13	True
v_AMPK	35318393	203	3	76	True	True	True	True	True	True	True	False	True	3	True
v_APOPTOSIS	35318393	203	3	76	True	True	True	True	True	True	True	False	True	3	True
v_ATM	35318393	203	3	84	True	True	True	True	True	True	True	True	False	3	True
v_AUTOPHAGY	35318393	203	1	1	True	True	True	True	True	True	True	True	True	1	True
v_BAX	35318393	203	3	64	True	True	True	True	True	True	True	False	True	1	True
v_BCL2	35318393	203	6	9223372036854775808	True	True	True	True	True	True	True	False	True	1	True
v_BMI1	35318393	203	3	112	True	True	True	True	True	True	True	False	True	3	True
v_Beclin1	35318393	203	3	2	True	True	True	True	True	True	True	True	False	1	True
v_CDK2_CycE	35318393	203	6	1152921504606846976	True	True	True	True	True	True	True	False	False	1	False
v_CDK46_CycD	35318393	203	5	1073741824	True	True	True	True	True	True	True	False	True	1	True
v_Caspase3	35318393	203	3	179	True	True	True	True	True	True	True	False	True	5	True
v_Cdc25A	35318393	203	4	32768	True	True	True	True	True	True	True	False	True	1	True
v_DDR_Activation	35318393	203	5	16711934	True	True	True	True	True	True	True	True	False	15	True
v_DRAM1	35318393	203	1	1	True	True	True	True	True	True	True	True	True	1	True
v_E2F1	35318393	203	7	276229215500526517399680563678828007375	True	True	True	True	True	True	True	False	False	93	False
v_HIV1_Nef	35318393	203	3	128	True	True	True	True	True	True	True	False	True	1	True
v_HVPE6	35318393	203	1	2	True	True	True	True	True	True	True	True	True	1	True
v_MAPK	35318393	203	3	76	True	True	True	True	True	True	True	False	True	3	True
v_Mdm2	35318393	203	4	196	True	True	True	True	True	True	True	False	False	3	False
v_Myc	35318393	203	6	3026418949592973312	True	True	True	True	True	True	True	False	True	3	True
v_PACS1	35318393	203	4	128	True	True	True	True	True	True	True	False	True	1	True
v_PROLIFERATION	35318393	203	1	1	True	True	True	True	True	True	True	True	True	1	True
v_PTEN	35318393	203	2	2	True	True	True	True	True	True	True	True	True	1	True
v_PUMA	35318393	203	1	1	True	True	True	True	True	True	True	True	True	1	True
v_RB	35318393	203	3	234	True	True	True	True	True	True	True	False	False	5	False
v_SENESCENCE	35318393	203	2	7	True	True	True	True	True	True	True	False	True	3	True
v_Sirt1	35318393	203	3	64	True	True	True	True	True	True	True	False	True	1	True
v_ULK1	35318393	203	5	143165576	True	True	True	True	True	True	True	False	True	7	True
v_Wip1	35318393	203	2	4	True	True	True	True	True	True	True	True	True	1	True
v_mTORC1	35318393	203	6	281470681808894	True	True	True	True	True	True	True	True	False	31	True
v_mTORC2	35318393	203	8	115792089237316195420432529920504392252649896971902546778230645498831725199359	True	True	True	True	True	True	False	False	False	163	False
v_miR16	35318393	203	2	1	True	True	True	True	True	True	True	True	False	1	True
v_miR34a	35318393	203	2	1	True	True	True	True	True	True	True	True	False	1	True
v_miR449a	35318393	203	3	21	True	True	True	True	True	True	True	False	False	3	False
v_p21	35318393	203	5	2164195583	True	True	True	True	True	True	True	False	True	17	True
v_p53INP1	35318393	203	2	7	True	True	True	True	True	True	True	False	True	3	True
v_p53_A	35318393	203	9	10726246341456678839406426213459399118180481216824812575847236027161384790014518125314089912698467850310608703689130805559694767456800510003563085319634944	True	True	True	True	True	True	True	False	False	97	False
v_p53_K	35318393	203	6	3758096384	True	True	True	True	True	True	True	False	False	3	False
v_ABCA7	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_AKT	33436582	204	5	200	True	True	True	True	True	True	True	False	False	3	False
v_APP	33436582	204	8	23158417847463239084714197001737581570653996933128112807891516801578330895154	True	True	True	True	True	True	True	False	False	125	False
v_ATM	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Ab	33436582	204	6	8323072	True	True	True	True	True	True	True	False	False	7	False
v_Apoer2	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_Apoptosis	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Autophagy	33436582	204	7	84	True	True	True	True	True	True	True	True	False	3	True
v_BACE1	33436582	204	3	76	True	True	True	True	True	True	True	False	True	3	True
v_BAD	33436582	204	2	2	True	True	True	True	True	True	True	True	True	1	True
v_BAX	33436582	204	5	1048576	True	True	True	True	True	True	True	False	False	1	False
v_BDNF	33436582	204	3	21	True	True	True	True	True	True	True	False	False	3	False
v_Bcl2	33436582	204	4	65024	True	True	True	True	True	True	True	False	False	7	False
v_Bim	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_CASP2	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_CASP3	33436582	204	2	1	True	True	True	True	True	True	True	True	False	1	True
v_CIP2A	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_CLU	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_CREB	33436582	204	4	64251	True	True	True	True	True	True	True	True	False	13	True
v_CYP46A1	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_Ca_ion	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Cdk5	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_Cholesterol	33436582	204	5	4294963444	True	True	True	True	True	True	True	True	False	25	True
v_Cofilin	33436582	204	2	2	True	True	True	True	True	True	True	True	True	1	True
v_DLK	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Dab1	33436582	204	2	2	True	True	True	True	True	True	True	True	True	1	True
v_Dkk1	33436582	204	3	19	True	True	True	True	True	True	True	False	False	3	False
v_EGR1	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_ERK	33436582	204	5	263130252	True	True	True	True	True	True	False	False	False	15	False
v_FOXO	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_Fyn	33436582	204	4	7936	True	True	True	True	True	True	True	False	False	5	False
v_GSK3beta	33436582	204	4	10752	True	True	True	True	True	True	True	False	True	3	True
v_HMGCR	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_JNK	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_Jacob	33436582	204	3	55	True	True	True	True	True	True	True	False	False	5	False
v_LAMP2	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_LC3	33436582	204	3	223	True	True	True	True	True	True	True	False	True	7	True
v_LIMK1	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_LPL	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_LRP6	33436582	204	2	14	True	True	True	True	True	True	True	True	False	3	True
v_MAPT	33436582	204	2	4	True	True	True	True	True	True	True	True	True	1	True
v_MDM2	33436582	204	4	234	True	True	True	True	True	True	True	False	False	5	False
v_MKK7	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_PGC1a	33436582	204	3	19	True	True	True	True	True	True	True	False	False	3	False
v_PI3K	33436582	204	3	127	True	True	True	True	True	True	True	False	True	7	True
v_PICALM	33436582	204	2	8	True	True	True	True	True	True	True	False	True	1	True
v_PIP2	33436582	204	1	2	True	True	True	True	True	True	True	True	True	1	True
v_PP2A	33436582	204	4	51200	True	True	True	True	True	True	True	False	False	3	False
v_PP2B	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_PTEN	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_PUMA	33436582	204	3	112	True	True	True	True	True	True	True	False	True	3	True
v_ROCK	33436582	204	2	11	True	True	True	True	True	True	True	True	True	3	True
v_ROS	33436582	204	3	112	True	True	True	True	True	True	True	False	True	3	True
v_Reelin	33436582	204	1	2	True	True	True	True	True	True	True	True	True	1	True
v_RhoA	33436582	204	2	7	True	True	True	True	True	True	True	False	True	3	True
v_SIRT1	33436582	204	2	14	True	True	True	True	True	True	True	True	False	3	True
v_SORL1	33436582	204	2	13	True	True	True	True	True	True	True	True	True	3	True
v_SREBP2	33436582	204	4	65519	True	True	True	True	True	True	True	True	False	15	True
v_STAT3	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_STEP	33436582	204	3	14	True	True	True	True	True	True	True	True	False	3	True
v_Sortilin	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_TFEB	33436582	204	3	14	True	True	True	True	True	True	True	True	False	3	True
v_ULK1	33436582	204	1	2	True	True	True	True	True	True	True	True	True	1	True
v_Vangl2	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_a_secretase	33436582	204	4	3822	True	True	True	True	True	True	False	False	False	9	False
v_beclin1	33436582	204	4	3822	True	True	True	True	True	True	False	False	False	9	False
v_e_NMDAR	33436582	204	3	31	True	True	True	True	True	True	True	False	False	5	False
v_mGluR	33436582	204	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mTOR	33436582	204	4	10922	True	True	True	True	True	True	True	False	True	7	True
v_p38	33436582	204	1	2	True	True	True	True	True	True	True	True	True	1	True
v_p53	33436582	204	3	112	True	True	True	True	True	True	True	False	True	3	True
v_p62	33436582	204	3	223	True	True	True	True	True	True	True	False	True	7	True
v_pTau	33436582	204	6	139637976727552	True	True	True	True	True	True	True	False	False	7	False
v_s_NMDAR	33436582	204	4	28672	True	True	True	True	True	True	True	False	True	3	True
v_synapse_loss	33436582	204	4	16576	True	True	True	True	True	True	True	False	True	3	True
v_synj1	33436582	204	3	59	True	True	True	True	True	True	True	False	True	5	True
v_akt1	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_axin2	28775339	205	4	32767	True	True	True	True	True	True	True	False	True	15	True
v_bcl2	28775339	205	3	247	True	True	True	True	True	True	True	False	True	7	True
v_cdh1	28775339	205	6	18446744073591124208	True	True	True	True	True	True	True	False	False	49	False
v_cdkn2a	28775339	205	6	18446743936270598143	True	True	True	True	True	True	True	False	False	63	False
v_chuk	28775339	205	1	2	True	True	True	True	True	True	True	True	True	1	True
v_ctnnb1	28775339	205	2	10	True	False	False	True	False	False	False	False	False	2	False
v_e2f2	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_e2f3	28775339	205	2	14	True	True	True	True	True	True	True	True	False	3	True
v_egfr	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_emt	28775339	205	9	4504049615895145314462025704571493924416782982454785530568789708391068973440581849990199816032904381247405534683507443888375626756565983104219139754950655	True	False	False	True	False	False	False	False	False	464	False
v_fgfr1	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_foxa1	28775339	205	1	2	True	True	True	True	True	True	True	True	True	1	True
v_foxo3	28775339	205	2	11	True	True	True	True	True	True	True	True	True	3	True
v_kiaa1524	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_lef1	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mdm2	28775339	205	4	65023	True	True	True	True	True	True	True	False	False	15	False
v_mir_200b_3p	28775339	205	2	7	True	True	True	True	True	True	True	False	True	3	True
v_mir_205_5p	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mir_25_3p	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_myc	28775339	205	7	340282366920938463457609999908733976575	True	False	False	True	False	False	False	False	False	126	False
v_nfkb1	28775339	205	3	127	True	True	True	True	True	True	True	False	True	7	True
v_nfkbia	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_ppp2r1a	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_ppp2r1b	28775339	205	2	11	True	True	True	True	True	True	True	True	True	3	True
v_ppp2r2c	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_rara	28775339	205	1	2	True	True	True	True	True	True	True	True	True	1	True
v_rb1	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_sfn	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_sirt1	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_smad2	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_smad3	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_smad4	28775339	205	1	1	True	True	True	True	True	True	True	True	True	1	True
v_snai1	28775339	205	4	32767	True	True	True	True	True	True	True	False	True	15	True
v_snai2	28775339	205	4	65503	True	True	True	True	True	True	True	False	False	15	False
v_sp1	28775339	205	4	24575	True	False	False	True	False	False	False	False	False	14	False
v_src	28775339	205	2	7	True	True	True	True	True	True	True	False	True	3	True
v_tp53	28775339	205	9	13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427594250886882367997206357193615052245970262453869608959	True	True	True	True	True	True	True	False	False	511	False
v_twist1	28775339	205	2	7	True	True	True	True	True	True	True	False	True	3	True
v_zeb1	28775339	205	5	4026531839	True	True	True	True	True	True	True	False	False	31	False
v_akt1	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_axin2	28775339	206	5	2147483647	True	True	True	True	True	True	True	False	True	31	True
v_bcl2	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_birc2	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_birc3	28775339	206	1	2	True	True	True	True	True	True	True	True	True	1	True
v_cdh1	28775339	206	6	18446744073709551614	True	True	True	True	True	True	True	True	False	63	True
v_cdkn2a	28775339	206	6	18446744073709518847	True	True	True	True	True	True	True	False	False	63	False
v_ctnnb1	28775339	206	3	239	True	True	True	True	True	True	True	True	False	7	True
v_e2f2	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_e2f3	28775339	206	1	2	True	True	True	True	True	True	True	True	True	1	True
v_egfr	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_emt	28775339	206	6	18446463698244404735	True	False	False	True	False	False	False	False	False	50	False
v_flt4	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_fn1	28775339	206	3	127	True	True	True	True	True	True	True	False	True	7	True
v_foxa1	28775339	206	1	2	True	True	True	True	True	True	True	True	True	1	True
v_foxo3	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_gsk3b	28775339	206	3	253	True	True	True	True	True	True	True	True	False	7	True
v_kpna2	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_lef1	28775339	206	1	2	True	True	True	True	True	True	True	True	True	1	True
v_mdm2	28775339	206	4	65471	True	True	True	True	True	True	True	False	False	15	False
v_mir_17_5p	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mir_205_5p	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mir_25_3p	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_myc	28775339	206	5	3221225471	True	True	True	True	True	True	True	False	True	31	True
v_ncoa3	28775339	206	2	11	True	True	True	True	True	True	True	True	True	3	True
v_rara	28775339	206	1	2	True	True	True	True	True	True	True	True	True	1	True
v_rb1	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_sirt1	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_snai1	28775339	206	3	247	True	True	True	True	True	True	True	False	True	7	True
v_snai2	28775339	206	4	65527	True	True	True	True	True	True	True	False	False	15	False
v_sp1	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_src	28775339	206	1	1	True	True	True	True	True	True	True	True	True	1	True
v_tp53	28775339	206	9	13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427690031858186486050853753724355621541417758461918183423	True	True	True	True	True	True	True	False	False	511	False
